"customer_id","first_name","last_name","gender","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","address_id","property_valuation"
422,Vito,Norker,Male,2002-01-06,900,1,N,7753,8
423,Orville,Akerman,Male,1956-11-08,149,5,N,3183,11
424,Dennie,Eunson,Male,1978-01-25,474,3,N,7798,10
425,Michaeline,Bordman,Female,1953-11-19,4,6,N,7325,3
426,Emlyn,Anstice,Female,1972-06-02,22,1,N,6217,7
427,Giusto,Torbett,Male,1996-12-19,848,6,N,1547,7
428,Freida,Everil,Female,1977-05-03,367,4,N,4983,10
429,Berny,Bold,Female,1978-07-30,705,4,N,152,2
430,Janice,Himsworth,Female,1973-04-26,937,4,N,4085,10
431,Gale,Done,Male,1956-03-26,474,2,N,7046,12
432,Amby,Pentin,Male,1990-02-12,22,2,N,6870,10
433,Reinhard,Jubert,Male,1964-03-12,328,1,N,1197,7
434,Raff,Waadenburg,Male,1995-12-01,908,6,N,4559,4
435,Jerome,Muggeridge,Male,1999-12-23,66,5,N,5556,8
436,Erwin,Pendre,Male,1957-12-24,746,5,N,669,6
437,Sayres,Duthie,Male,1976-08-14,913,2,N,2677,8
438,Ebenezer,Bottelstone,Male,1989-08-17,819,4,N,1631,6
439,Lida,Wych,Female,1974-07-08,841,1,N,5656,7
440,Sheena,O'Duggan,Female,1977-12-16,43,5,N,2188,6
441,Felicle,Beneze,Female,1974-03-08,488,5,N,4719,5
442,Linc,Vedyasov,Male,2001-10-06,908,5,N,4411,9
443,Lauree,Leason,Female,1972-03-26,523,4,N,2421,10
444,Britteny,Falconer-Taylor,Female,1967-02-24,453,6,N,581,10
445,Timothy,Wenham,Male,1984-11-13,800,5,N,4372,7
446,Marilee,Oosthout de Vree,Female,1978-07-02,460,2,N,4893,10
447,Brittany,Peasey,Female,2001-11-06,508,6,N,7922,10
448,Robin,Crack,Female,1995-04-26,122,3,N,2690,8
449,Shana,Fortesquieu,Female,1974-09-24,789,4,N,2324,10
450,Myrlene,Rothwell,Female,1975-04-02,343,6,N,3566,10
451,Marlow,Flowerdew,U,,400,3,N,5862,10
452,Natalee,Bamford,Female,1959-08-11,577,6,N,2538,7
453,Cornelius,Yarmouth,U,,184,3,N,5152,9
454,Eugenie,Domenc,U,,474,2,N,659,8
455,Mile,Dionisii,Male,1991-11-02,1027,6,N,3760,5
456,Randolph,Redihalgh,Male,1975-11-30,743,2,N,5704,2
457,Querida,Danilchev,Female,1980-12-14,624,4,N,4701,10
458,Osborn,Pentony,Male,1969-04-21,1011,2,N,1451,6
459,Bel,Cheeke,Female,1986-08-04,1027,6,N,1091,7
460,Illa,"",Female,1986-01-23,1014,2,N,5078,11
461,Jsandye,Melendez,Female,1979-10-09,652,6,N,2025,5
462,Melany,Thorrington,Female,1960-01-01,900,2,N,3357,9
463,Allis,Blanche,Female,1962-03-30,193,6,N,7127,9
464,Karel,Dimelow,Female,1958-03-23,568,6,N,6396,9
465,Alina,Wilsey,Female,1976-03-27,629,2,N,7322,12
466,Jarad,Bauser,Male,1991-01-27,900,2,N,6472,11
467,Welbie,Rockliffe,Male,1954-01-02,215,1,N,1158,8
468,Valeria,Ladyman,Female,1974-01-19,558,4,N,1967,9
469,Levi,Cartmell,Male,1996-05-03,633,4,N,4023,9
470,Darbee,Klimowicz,Male,2001-12-19,141,5,N,1460,9
471,Libby,Wardesworth,Female,1956-01-01,754,1,N,176,10
472,Kippy,Jessel,Female,1990-11-16,415,6,N,6074,8
473,Benji,O'Shirine,Male,1977-03-13,224,6,N,25,9
474,Consolata,Clacson,Female,1983-01-15,316,1,N,3946,8
475,Vernor,"",Male,1996-11-14,22,1,N,6654,4
476,Kane,Jahnel,Male,1989-04-21,677,5,N,2868,6
477,Cheri,Hazeman,Female,1960-11-26,493,4,N,1523,9
478,Darcey,Harberer,Female,1961-01-21,597,2,N,7902,9
479,Blythe,Keighley,Female,1994-08-04,397,6,N,183,9
480,Darelle,Ive,U,,934,6,N,3187,9
481,Marcella,Manzell,Female,1990-04-12,826,5,N,7034,3
482,Gar,Wallis,Male,1962-12-19,465,5,N,1561,7
483,Bertrand,Penkethman,Male,1973-05-02,4,1,N,706,9
484,Mason,Kohrsen,Male,1974-04-24,1031,5,N,2566,2
485,Ulrika,Steagall,Female,1974-11-08,330,3,N,953,4
486,Prudi,Edon,Female,1955-12-30,16,2,N,513,11
487,Elayne,Braiden,Female,1979-09-19,604,5,N,5098,10
488,Domini,Ghelerdini,Female,1980-07-11,778,6,N,828,9
489,Tresa,Reeks,Female,1971-05-31,117,6,N,5376,10
490,Lida,Boynton,Female,1992-06-15,795,5,N,6249,10
491,Andrea,Funcheon,Male,1976-02-20,302,2,N,919,9
492,Pail,Ashplant,Male,1976-04-28,995,5,N,2651,9
493,Tommie,Banbridge,Female,1960-09-13,1014,6,N,7876,9
494,Gaby,"",Male,1975-06-02,317,5,N,7480,3
495,Lucius,Prescott,Male,1959-02-21,15,6,N,1136,7
496,Korry,Cosgrove,Female,1976-01-28,730,2,N,5540,7
497,Allissa,Brinklow,Female,1974-01-09,1043,6,N,3403,8
498,Emmalee,Sketcher,Female,1978-04-30,333,4,N,3563,3
499,Dalli,Baggally,Male,1961-03-15,676,1,N,7070,10
500,Lazar,Crathern,Male,1992-04-11,985,2,N,4402,7
501,Henrieta,MacClancey,Female,1977-06-10,669,3,N,7870,9
502,Rica,Raveau,Female,1970-12-24,857,5,N,1705,10
503,Burr,Gerb,Male,1989-07-19,264,2,N,1381,8
504,Vinny,Hegley,Male,1995-04-25,41,4,N,3257,9
505,Wylma,Elsy,Female,1966-12-01,568,4,N,4324,6
506,Brett,Scrancher,Female,1985-02-14,951,5,N,2355,8
507,Gwen,Jakubczyk,Female,1971-07-05,465,5,N,6946,3
508,Abagail,Tordiffe,Female,1971-01-18,61,6,N,5404,8
509,Tobe,Vamplew,Male,1979-08-06,401,2,N,1041,12
510,Sheilah,Blackmore,Female,1992-06-15,568,5,N,3844,10
511,Theo,Tolmie,Female,1982-12-02,264,3,N,7728,12
512,Sigfried,Semken,Male,1955-04-15,15,5,N,7247,8
513,Kienan,Soar,U,,460,5,N,1740,11
514,Trent,"",Male,1996-06-20,261,6,N,2118,8
515,Winna,Verny,Female,1989-09-04,376,3,N,5467,12
516,Craggy,Loadsman,Male,1958-01-07,995,5,N,361,9
517,Iona,Fidgeon,Female,1985-08-20,930,6,N,476,8
518,Bernhard,Senett,Male,1991-04-28,487,6,N,7275,9
519,Rabi,Nissle,Male,2000-04-07,568,6,N,6548,10
520,Jazmin,Neumann,Female,1964-08-09,958,2,N,1397,5
521,Peri,Hovie,Female,1978-12-19,271,3,N,923,2
522,Lynnelle,Comettoi,Female,1976-11-05,568,2,N,5825,12
523,Elberta,Tixall,Female,1974-11-24,721,2,N,1434,8
524,Florence,Held,Female,1962-09-09,254,5,N,2104,10
525,Lennard,Donizeau,Male,1980-02-12,948,6,N,7980,9
526,Ardelle,"",U,,652,6,N,546,10
527,Lorilyn,Topaz,Female,1990-10-19,958,6,N,4481,7
528,Gayel,Downs,Female,1979-06-06,934,5,N,1791,5
529,Sandor,Tumber,Male,1989-07-21,418,2,N,1071,7
530,Townie,Perez,Male,1974-09-24,86,5,N,3907,11
531,Modesty,Fletcher,Female,1993-08-26,193,3,N,7363,12
532,Row,Mawditt,Female,1961-01-14,835,1,N,2914,7
533,Conny,Shearmer,Male,1981-12-14,159,5,N,399,10
534,Madel,Palffrey,Female,1954-08-16,452,5,N,7330,7
535,Gracie,Merrifield,Female,1993-05-04,568,1,N,5546,9
536,Jannelle,Leist,Female,1959-04-07,129,1,N,7839,9
537,Raine,Sneezum,Female,1989-03-26,551,3,N,4728,10
538,Millicent,Wiffler,Female,1956-10-21,948,6,N,7935,6
539,Hobie,Knappett,Male,1975-08-10,465,3,N,7584,4
540,Tresa,Dy,Female,2001-04-28,948,5,N,197,10
541,Annissa,Balmforth,Female,1966-01-01,900,2,N,2228,8
542,Berri,McManamen,Female,1967-01-14,1009,5,N,6559,2
543,Mikey,Rizzetti,Male,1973-08-03,794,2,N,2154,9
544,Giacomo,Johanning,Male,1990-10-12,527,4,N,5443,7
545,Alecia,Crosse,Female,1978-06-04,993,6,N,3142,1
546,Jorie,Pigott,Female,1981-02-24,314,6,N,7473,6
547,Andee,Robjant,Female,1996-05-14,93,5,N,6457,7
548,Georgie,Cudbertson,U,,397,4,N,1133,9
549,Abrahan,Luckman,Male,1985-06-15,792,6,N,4432,7
550,Emeline,Jorioz,Female,1976-07-10,585,5,N,5230,9
551,Florence,Muldoon,Female,1987-08-10,225,3,N,1707,4
552,Hilly,Kleinmann,Male,1978-09-09,942,4,N,1570,8
553,Charlean,Fantone,Female,1979-05-12,115,2,N,996,2
554,Esmaria,Dobbison,Female,1955-05-06,1015,6,N,5672,7
555,Jarib,Senior,Male,1970-11-08,865,5,N,6669,10
556,Oralia,Gifford,Female,1957-09-08,828,5,N,6604,1
557,Cassie,Morley,Female,1961-06-02,900,2,N,1635,8
558,Allene,Claypole,Female,1973-05-25,281,5,N,5430,3
559,Erma,Vyel,Female,1988-03-05,810,4,N,6046,5
560,Dorree,Sanja,Female,1953-10-11,652,1,N,7313,9
561,Karin,Burkill,Female,1977-08-15,619,5,N,3268,8
562,Lindy,Fitzpayn,Female,1970-06-06,108,5,N,1219,12
563,Rube,Itzhayek,Male,1974-09-20,797,6,N,2699,11
564,Nettie,Iddy,Female,1983-11-07,418,3,N,7294,8
565,Saleem,Meller,Male,1959-10-02,1027,6,N,7352,2
566,Datha,McPheat,Female,1978-12-09,267,4,N,2059,10
567,Hashim,O'Leahy,Male,1965-07-08,908,1,N,4345,10
568,Quinn,Fulks,Male,1957-12-15,333,5,N,5497,10
569,Jaime,Warkup,Male,1976-01-31,396,5,N,5847,8
570,Xever,Baldetti,Male,1978-06-24,14,6,N,3222,12
571,Ramonda,McKellar,Female,1958-02-15,848,5,N,5936,11
572,Clementius,Everington,Male,1967-05-01,146,4,N,6801,10
573,Maurits,Kix,Male,1994-03-07,420,5,N,2081,8
574,Gerard,Steketee,Male,1990-04-09,193,5,N,5955,10
575,Etan,Poyle,Male,1956-06-10,15,4,N,5107,10
576,Bart,Eakle,Male,1977-05-19,570,6,N,3096,7
577,Nadean,Fielding,Female,1956-04-08,1043,6,N,2352,9
578,Charyl,Haimes,Female,1995-01-24,505,4,N,7356,4
579,Cathlene,Bellas,Female,1974-06-11,283,5,N,5142,7
580,Johnathan,Audiss,Male,1975-12-03,818,6,N,4533,10
581,Brenna,Dacks,Female,1969-05-22,766,6,N,87,4
582,Rhoda,McKeown,U,,605,1,N,5177,9
583,Tirrell,Haysham,Male,1986-04-14,934,5,N,6828,8
584,Fiona,Clines,Female,1995-09-15,1004,2,N,4550,1
585,Tiphany,Bonnier,Female,1978-04-20,504,6,N,2569,11
586,Jayme,Baunton,Female,1999-03-15,17,5,N,5331,11
587,Adolphus,Seers,Male,1966-05-27,934,6,N,4960,11
588,Gunther,Jackman,Male,1963-10-05,848,5,N,184,8
589,Duff,Anan,Male,1995-12-07,818,6,N,4801,4
590,Ddene,Burleton,Female,1988-09-09,457,6,N,6215,9
591,Sydney,Endacott,Male,1974-10-02,431,1,N,4100,4
592,Edik,Connichie,Male,1992-09-24,333,5,N,3359,2
593,Eugenius,Packe,Male,1984-08-07,831,5,N,995,7
594,Humfrey,Frankland,Male,1980-07-22,845,5,N,3925,12
595,Nikola,Jeanon,Male,1973-05-12,912,5,N,2779,8
596,Sue,Chapelhow,Female,1968-10-20,994,1,N,2816,8
597,Cassandra,Aucoate,Female,1954-12-10,86,5,N,1296,11
598,Zebulen,Swadon,Male,1967-06-27,107,3,N,6827,3
599,Ernestus,Cruden,U,,721,6,N,4779,5
600,Duke,Allnatt,Male,1974-05-10,987,6,N,3303,8
601,Ken,Renfree,Male,1992-12-04,436,4,N,1052,8
602,Lebbie,Bruck,Female,1992-03-28,845,4,N,7586,8
603,Alidia,Durrett,Female,1987-04-18,638,1,N,3146,11
604,Mella,Petrovsky,Female,1998-02-10,376,1,N,1512,6
605,Bart,Creenan,Male,1972-03-26,1014,6,N,212,9
606,Filia,Rosson,Female,1989-07-16,948,6,N,1445,6
607,Adelaida,Redmond,Female,1976-08-10,264,5,N,3117,8
608,Alisun,Heinecke,Female,1980-01-08,65,4,N,2035,11
609,Margalit,Dorwood,Female,2000-11-06,104,5,N,3112,9
610,Hyatt,Craine,Male,1958-03-16,416,6,N,7714,11
611,Otto,Huriche,Male,1986-12-20,455,6,N,5321,9
612,Grange,Skillington,Male,1962-01-12,1,5,N,2848,4
613,Carolann,O'Hallagan,Female,1989-11-14,918,3,N,7698,7
614,Nonnah,Johns,Female,1995-09-12,900,6,N,7022,7
615,Rebeca,Martonfi,Female,1956-05-11,215,5,N,1913,9
616,Perl,Bysaker,Female,1995-07-13,465,3,N,3628,3
617,Idell,Cole,Female,1960-08-01,861,5,N,354,7
618,Lucho,Mitie,Male,1962-04-05,1014,2,N,2505,3
619,Finn,Dahlman,Male,1977-08-14,302,5,N,6535,3
620,Willy,Langley,Female,1973-03-26,521,6,N,437,8
621,Constantin,Giacobbo,Male,1964-11-29,765,3,N,7428,7
622,Arri,Lamden,Male,1968-10-18,908,5,N,2424,7
623,Hazel,Brokenshire,Male,1988-04-23,883,3,N,856,5
624,Winny,Girtin,Male,1976-01-13,614,6,N,2519,4
625,Abra,Probets,Female,1974-11-27,848,4,N,2666,1
626,Albrecht,Forty,Male,1992-11-24,942,5,N,4622,10
627,Shanta,Knill,Female,1970-09-24,568,3,N,2796,8
628,Mallissa,Gillespie,Female,1981-10-24,633,5,N,1621,8
629,Basil,Brellin,Male,1960-12-06,948,3,N,872,8
630,D'arcy,Rowden,Male,1986-08-11,424,2,N,5577,3
631,Ortensia,Dronsfield,Female,1966-09-14,499,1,N,7747,8
632,Angeli,O'Hegertie,Male,1998-04-26,234,5,N,6676,9
633,Alair,Hopkins,Male,1986-03-12,680,4,N,6113,8
634,Melonie,Zisneros,Female,1978-01-30,433,5,N,3613,6
635,Joelle,Prior,Female,1976-09-25,799,6,N,2281,7
636,Alejandrina,Canavan,Female,1971-09-02,257,5,N,7503,9
637,Mercy,Wilsone,Female,1976-09-23,44,3,N,6037,6
638,Joey,Ledram,Male,1967-04-29,900,3,N,7245,8
639,Mayor,Ismay,Male,1974-06-03,22,5,N,660,4
640,Galvin,O'Keenan,Male,1975-07-12,438,4,N,1942,1
641,Foster,Haysar,Male,1974-11-21,708,1,N,4540,10
642,Les,Mines,Male,1972-12-19,520,5,N,1871,2
643,Carolee,Butters,Female,1982-12-29,848,6,N,2166,9
644,Tomlin,Hastwall,Male,1999-12-22,572,1,N,1119,7
645,Randolf,Durant,Male,1971-04-01,348,3,N,3312,8
646,Rowena,Parchment,Female,1973-07-22,752,1,N,3951,7
647,Stanislas,Baildon,Male,1957-01-23,194,6,N,2237,12
648,Gardiner,Nutley,Male,1978-06-04,349,6,N,6582,3
649,Krissie,Dinan,Female,1974-12-07,929,6,N,1029,4
650,Matthew,Petschelt,Male,1977-10-24,203,5,N,2574,8
651,Minni,Deegin,Female,1973-10-24,322,1,N,748,8
652,Edee,Stoker,Female,1996-11-24,338,4,N,2266,5
653,Maxy,Hurles,Male,1968-01-28,513,2,N,6140,7
654,Noelani,Andreuzzi,Female,1993-05-19,975,1,N,3174,9
655,Stuart,Gebhardt,Male,1974-11-25,712,2,N,6310,12
656,Marty,Lebreton,Female,1978-11-17,286,4,N,3406,10
657,Hoyt,"",Male,1993-02-18,637,1,N,2988,7
658,Donn,Bonnell,Male,1944-01-24,1004,2,N,750,9
659,Natalee,Stringman,Female,1979-10-09,908,2,N,5680,9
660,Stormi,"",Female,1995-07-29,942,3,N,6365,5
661,Cinderella,Haslen,Female,1988-05-07,205,3,N,4051,10
662,Bonnibelle,Imos,Female,1967-07-04,948,6,N,4738,8
663,Massimo,Seymour,Male,1997-07-17,692,2,N,6743,12
664,Mathe,Scatcher,Male,1994-10-05,474,3,N,5702,9
665,Chan,Kirckman,Male,1997-04-19,200,5,N,4366,7
666,Anselma,Ricardon,Female,1983-11-01,652,4,N,7873,2
667,Nicoline,Samwayes,Female,1994-03-19,696,4,N,2503,10
668,Ebony,Threadgall,Female,1966-08-26,224,5,N,1161,1
669,Fleur,Whittlesea,Female,1980-11-02,880,5,N,4789,7
670,Janifer,Pountain,Female,1992-11-09,899,1,N,7342,7
671,Aristotle,Vanni,Male,1984-07-25,523,5,N,6169,12
672,Kleon,Pallatina,Male,1977-01-12,454,3,N,2970,8
673,Artie,Ommanney,Male,1975-06-27,665,6,N,5711,10
674,Dalila,Rosel,Female,1954-08-22,121,5,N,2861,7
675,Sharl,Wiggin,Female,1976-12-19,630,6,N,897,9
676,Curtis,"",Male,1968-05-19,3,4,N,5392,7
677,El,Toupe,Male,1997-07-28,193,5,N,1941,9
678,Ambur,Symcoxe,Female,1995-08-31,797,3,N,3262,8
679,Yolande,Whild,Female,1974-10-21,934,5,N,5840,7
680,Gay,Pickersgill,U,,397,4,N,3766,9
681,Jobyna,Elgey,Female,1978-09-18,789,6,N,5677,4
682,Ole,Euplate,Male,1971-03-16,76,2,N,6915,9
683,Brennan,Gagen,Male,1962-05-16,900,6,N,7477,12
684,Malvin,"",Male,1987-07-03,166,5,N,1889,8
685,Booth,Birkin,U,,204,5,N,4491,10
686,Hallie,Le feaver,Female,1954-07-17,852,4,N,1880,7
687,Welby,Ninnotti,Male,1959-02-10,727,4,N,5193,7
688,Baron,Bullus,Male,1969-02-15,224,3,N,6865,9
689,Hamnet,Berford,Male,1966-05-19,116,4,N,3631,4
690,Lindsey,"",Male,1987-03-27,404,2,N,5208,8
691,Carver,Carwardine,Male,1954-08-25,908,2,N,3378,8
692,Goraud,Ayling,Male,1987-12-25,533,5,N,4539,10
693,Bambi,Hebblethwaite,Female,1970-10-27,908,2,N,360,7
694,Lilith,Lanning,Female,1968-12-28,593,5,N,2207,7
695,Kevan,Kubal,Male,1977-11-30,989,3,N,4929,6
696,Arch,Gaitskill,Male,1966-02-06,469,2,N,3018,3
697,Weston,Brokenshaw,Male,1986-11-29,168,5,N,5878,5
698,Ellette,Fahy,Female,1996-07-20,752,4,N,6341,12
699,Mirabella,Richter,Female,1972-08-04,251,2,N,168,6
700,Josias,Mulliner,Male,1990-02-20,908,5,N,3519,11
701,Ransell,Ruler,Male,1956-05-01,604,6,N,5097,10
702,Zorina,Bosomworth,Female,1960-02-09,964,5,N,4053,1
703,Ethelda,"",Female,1966-10-31,1043,5,N,1722,9
704,Lindsay,Acaster,Female,1998-12-08,474,5,N,109,3
705,Eddie,Yekel,Male,1964-01-16,1017,3,N,6975,9
706,Kane,Gaffer,Male,1990-01-06,939,4,N,4314,8
707,Homere,Rounds,Male,1973-07-23,186,6,N,2284,7
708,Idalina,Wilcot,Female,1987-02-15,1041,6,N,6884,9
709,Holly,Cavil,Female,1979-12-11,681,6,N,4601,6
710,Benton,Oakly,Male,1970-03-01,4,4,N,279,10
711,Audrey,Vickerman,Female,1972-03-03,568,1,N,903,9
712,Norine,Antonik,Female,1961-05-20,397,5,N,4460,7
713,Adena,Northedge,Female,1994-09-26,964,6,N,1191,9
714,Burtie,Scintsbury,Male,1964-07-13,900,4,N,3506,11
715,Royal,Shinn,Male,1968-09-07,828,5,N,6807,1
716,Trescha,Preshous,Female,1979-11-09,652,5,N,2458,10
717,Basilius,Spieck,Male,1976-11-20,789,6,N,7202,8
718,Cathe,Lorriman,Female,1978-02-18,790,6,N,5896,9
719,Pattin,Weathey,Male,1953-12-30,678,5,N,6184,9
720,Darrel,Canet,Male,1931-10-23,985,1,N,813,8
721,Harmonia,Cornock,Female,1993-08-09,920,2,N,125,8
722,Stewart,Brosoli,Male,1956-03-17,641,5,N,4403,8
723,Madelina,Marte,Female,1963-08-20,604,6,N,4233,3
724,Heinrik,Norcock,Male,1975-08-05,801,6,N,6274,6
725,Gage,Crossan,Male,1965-08-27,557,4,N,384,9
726,Norma,Blackbourn,Female,1978-02-10,314,6,N,2136,10
727,Lenci,Duerden,Male,1978-10-10,907,5,N,3291,9
728,Winthrop,Corser,Male,1956-10-03,15,6,N,6529,11
729,Ammamaria,Standbridge,Female,1973-10-23,879,1,N,2955,10
730,Robb,Poll,Male,1968-07-25,463,5,N,6856,10
731,Lorenza,Cawthorne,Female,1969-12-04,568,5,N,2359,7
732,Bonita,Gethins,Female,1967-01-21,633,5,N,6109,5
733,Ham,Mayoh,Male,1973-11-30,900,5,N,5036,2
734,Leicester,Fynes,Male,1980-07-06,609,1,N,5983,5
735,Khalil,Pennings,Male,1965-04-20,997,6,N,5382,11
736,Sansone,Eastcourt,Male,1974-05-24,954,3,N,4224,2
737,Sisely,Oppy,Female,1983-07-11,765,5,N,4048,9
738,Bunnie,Whines,Female,1984-12-08,523,6,N,3066,9
739,Arnie,Zorn,Male,1964-12-13,907,5,N,1081,10
740,Farr,Butterick,Male,1994-08-18,908,1,N,192,11
741,Cristionna,Mapes,Female,1979-02-15,568,5,N,282,5
742,Dexter,Robelin,Male,1966-04-24,897,5,N,6400,8
743,Pattin,Morican,Male,1981-04-06,15,6,N,4731,11
744,Heinrik,"",Male,1977-08-30,813,2,N,4485,9
745,Dotty,Maylott,Female,1978-03-22,900,6,N,5141,12
746,Aldo,Waistall,Male,1964-07-29,476,2,N,6806,8
747,Eula,Bruni,Female,1978-04-24,898,5,N,7531,10
748,Linet,Postill,Female,1981-04-21,912,3,N,2728,3
749,Andreas,Cosin,Male,1972-08-01,405,5,N,7010,3
750,Izaak,Gisborne,Male,1995-04-08,529,2,N,188,4
751,Amie,Dufty,Female,2001-10-31,949,1,N,7055,4
752,Kalil,Palombi,Male,1961-06-27,550,3,N,3110,7
753,Josy,St. Quentin,Female,1970-03-07,604,2,Y,290,8
754,Patsy,Beefon,Female,1979-07-28,721,5,N,7864,10
755,Baily,Imison,Male,1993-07-13,193,5,N,6550,10
756,Carin,Lauthian,Female,1974-09-25,607,6,N,2710,9
757,Kinsley,Klimus,Male,1977-05-13,995,5,N,627,9
758,Teena,Birrel,Female,1967-04-07,900,4,N,107,8
759,Mitchel,Schimek,Male,1963-04-18,146,3,N,4663,5
760,Shamus,Fyndon,Male,1978-03-02,404,6,N,1294,1
761,Vaughan,McCromley,Male,1977-11-27,1049,2,N,5995,1
762,Kerwin,Jossel,Male,1980-03-06,669,6,N,978,8
763,Benita,Cuffley,Female,1987-11-05,607,1,N,4262,8
764,Samuel,Stiff,Male,1977-03-16,995,6,N,2506,9
765,Valeria,Chazette,Female,1984-08-31,585,1,N,4688,8
766,Nonna,Hun,Female,1975-04-22,585,6,N,6590,10
767,Gustav,Kos,Male,1955-12-16,185,3,N,2000,4
768,Alexia,Wolford,Female,1974-01-14,370,2,N,4547,7
769,Cameron,Letherbury,Male,1961-12-28,396,5,N,1075,3
770,Zara,Maccaddie,Female,1984-02-05,2,4,N,2717,8
771,Lammond,MacGeffen,Male,1964-03-12,568,2,N,7217,4
772,Lorianna,Vidyapin,Female,1998-12-26,378,5,N,7124,4
773,Robbie,Handaside,Male,1985-02-12,908,2,N,2853,9
774,Phelia,Perotti,Female,1998-11-27,1013,3,N,1689,9
775,Nikita,Kilby,Male,1982-09-21,392,1,N,1510,9
776,Stanley,Seven,Male,1980-09-24,521,3,N,835,3
777,Wolfgang,Tarrier,Male,1993-01-09,937,3,N,7934,10
778,Stacy,Pozzi,Male,1976-11-17,616,3,N,5446,3
779,Maddy,Larrat,Female,1992-02-10,587,3,N,1633,2
780,Kim,"",Female,1973-10-12,461,5,N,6878,6
781,Elvis,O'Leagham,Male,1958-11-15,774,5,N,5940,8
782,Bevvy,Siegertsz,Female,1976-08-29,942,5,N,3078,10
783,Rudd,Strangeways,Male,1985-07-25,133,1,N,2573,7
784,Frederik,Duckett,Male,1977-01-24,553,4,N,5210,9
785,Anthea,Guesford,Female,1979-08-26,616,6,N,6635,11
786,Francklin,Ubanks,Male,1985-02-14,908,1,N,5555,9
787,Norma,Batrim,Female,1996-12-15,585,2,N,6982,10
788,Gregg,Townsend,Male,1964-07-01,652,5,N,3407,7
789,Gabrielle,Giraudot,Female,1978-04-28,942,2,N,2611,10
790,Yvonne,"",Female,1968-03-24,3,1,N,3167,3
791,Tootsie,Hurt,Female,1968-09-29,887,6,N,3805,9
792,Mitch,Rains,Male,1975-11-19,191,4,N,4675,8
793,Kissie,Delong,Female,1989-01-30,633,4,N,7912,8
794,Scott,Ommundsen,Male,1955-05-12,818,2,N,2255,9
795,Cassy,Awdry,Female,1973-08-20,995,3,N,911,8
796,Ira,Lamlin,Female,1997-05-27,521,5,N,980,4
797,Meridel,Rawet,Female,1973-10-20,415,5,N,449,3
798,Dorita,Blackburne,Female,1988-05-20,591,3,N,2330,7
799,Harland,Spilisy,U,,171,6,N,2282,7
800,Quint,Popov,Male,1978-12-31,39,5,N,3853,7
801,Bertram,Linn,Male,1980-10-08,576,1,N,6670,8
802,Ailyn,Carberry,Female,1986-02-20,521,5,N,6543,9
803,Nina,Murcutt,Female,1999-11-11,22,3,N,3251,8
804,Henrietta,Seater,Female,1999-06-17,569,4,N,5727,2
805,Jorrie,Hanhardt,Female,1960-04-19,1014,5,N,1899,8
806,Carter,Kaesmakers,Male,1992-07-28,4,6,N,1959,9
807,Lorne,Quested,Female,1980-11-25,844,1,N,6625,10
808,Nigel,Phippard,Male,1979-11-21,652,4,N,3384,4
809,Nevsa,Washtell,Female,1977-10-23,782,5,N,1965,12
810,Fawnia,Bartrum,Female,1998-04-04,1040,6,N,4438,8
811,Ive,Chapelhow,Male,1984-01-13,814,5,N,6212,11
812,Coral,Dunkirk,Female,1989-09-22,908,5,N,95,10
813,Lisette,Nesbit,Female,1962-03-21,889,5,N,5654,5
814,Raffarty,Giacomoni,Male,1959-12-23,209,5,N,6837,11
815,Caryn,Sampey,Female,1974-07-06,900,6,N,4710,12
816,Donni,Boor,Female,1957-01-10,217,5,N,3433,12
817,Niel,Abilowitz,Male,1992-04-08,698,6,N,1400,8
818,Beverie,Bosanko,Female,1973-12-21,948,5,N,6832,5
819,Temp,Thebeau,Male,1975-07-17,21,2,N,930,11
820,Cecilia,Chipchase,Female,1977-01-06,908,3,N,2201,3
821,Gregoor,Aronovitz,Male,1981-07-24,521,6,N,3575,12
822,Ardis,Tomlett,Female,1974-10-23,93,3,N,249,8
823,Stesha,Morecombe,Female,1990-02-17,30,1,N,2466,11
824,Fleurette,Whardley,Female,1977-02-27,107,2,N,1763,11
825,Willis,Whyler,Male,1975-08-15,677,2,N,3638,8
826,Marc,Waddilove,Male,1998-12-25,624,6,N,492,8
827,Phillis,Rudwell,Female,1996-05-07,465,1,N,5025,4
828,Darda,Kernocke,Female,1957-12-14,465,6,N,1929,3
829,Byran,Goodfield,Male,2001-01-22,995,4,N,4310,7
830,Jayson,Chilcott,Male,1981-05-31,163,1,N,3749,7
831,Teddy,Keijser,Male,1973-04-20,937,1,N,7791,10
832,Shaun,Murphey,Male,1977-11-30,758,5,N,3345,10
833,Wadsworth,Hubane,Male,1995-10-03,486,4,N,2241,8
834,Rudolf,Brandes,Male,1973-04-07,995,5,N,6706,3
835,Zachary,Matyukon,Male,1968-04-22,1014,6,N,1923,1
836,Clemence,Vautre,Female,1990-04-02,633,6,N,2339,3
837,Derick,Fasler,Male,1957-01-11,477,6,N,6581,11
838,Hayden,Heersema,Male,1971-02-03,107,3,N,1069,6
839,Charis,Greaves,U,,702,6,N,3486,10
840,Chas,Carabet,Male,1964-06-20,337,2,N,4860,5
841,Hanan,McGreay,Male,1966-09-22,1044,2,N,803,7
842,Mahmud,Dobbson,Male,1999-08-16,818,3,N,1455,9
843,Salomone,Sleford,Male,1989-09-05,361,2,N,6644,7
844,Tome,Tyt,Male,1978-01-13,1012,3,N,3754,7
