"customer_id","first_name","last_name","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","owns_car","address_id"
1784,Louella,O' Timony,1994-10-15,3,3,N,Yes,1083
1785,Marty,Whatford,1960-12-10,10,3,N,No,376
1786,Lonee,Gorce,1962-03-20,1,1,N,Yes,1998
1787,Tull,Godehard.sf,1976-11-21,2,1,N,Yes,3058
1788,Anna-diana,Kurten,1964-08-10,8,1,N,Yes,2244
1789,Talya,Darycott,1986-08-29,5,3,N,No,3436
1790,Vite,Molyneux,1993-09-25,10,2,N,No,1596
1791,Ninon,Van Der Hoog,1974-12-25,7,2,N,Yes,6
1792,Dunstan,Kegley,1988-04-07,8,3,N,No,3898
1793,Hewett,Handes,1989-06-14,8,3,N,Yes,2984
1794,Caro,McKirton,1969-03-10,5,3,N,No,1836
1795,Wally,Rebbeck,1977-09-21,3,2,N,No,3773
1796,Cayla,Marcus,1969-11-28,3,1,N,Yes,2022
1797,Basile,Le Floch,1974-05-16,4,3,N,No,3943
1798,Eunice,Risom,2000-10-11,3,1,N,Yes,3082
1799,Tito,Brash,1977-12-23,4,2,N,No,356
1800,Dianemarie,Hatherall,1955-09-23,1,1,N,No,776
1801,Bendix,Olivella,1976-12-23,3,2,N,No,2155
1802,Lizzie,Duke,1973-04-11,3,3,N,No,1692
1803,Clarinda,Edlyn,1988-01-13,4,3,N,No,3253
1804,Matelda,Kordas,1963-03-28,5,2,N,No,3514
1805,Venus,Sketch,1976-10-15,8,3,N,No,1640
1806,Gil,De Gregorio,,7,3,N,No,423
1807,Pollyanna,Serjeantson,1955-03-15,4,1,N,Yes,2572
1808,Charles,Carren,1965-12-15,2,1,N,No,441
1809,Reba,Southon,1961-01-26,10,3,N,Yes,650
1810,Royall,Terris,1959-05-06,3,1,N,No,3595
1811,Sylvan,Sugge,1999-10-13,8,3,N,No,885
1812,Daffi,Sewley,1959-07-11,10,2,N,No,2959
1813,Reeva,Eakeley,2001-05-19,3,3,N,No,351
1814,Shawn,Platfoot,1988-08-18,2,2,N,No,420
1815,Bab,Bingall,1954-03-26,1,3,N,Yes,723
1816,Lonni,Andrichak,1977-02-25,1,3,N,No,1950
1817,Jozef,Frizzell,1975-03-13,4,1,N,No,2393
1818,Katha,Lockhurst,1967-04-01,6,3,N,Yes,3817
1819,Deedee,Fransinelli,1994-11-23,6,3,N,Yes,3954
1820,Yard,Teeney,1996-04-02,7,2,N,No,1406
1821,Fields,Bayne,1972-03-09,6,1,N,Yes,3308
1822,Trudie,Capper,1962-09-18,8,3,N,No,705
1824,Robbie,Yakubovics,1959-10-12,3,2,N,Yes,3562
1825,Arv,Whitsey,1967-02-14,8,3,N,Yes,44
1826,Jareb,Langcaster,1961-01-10,3,1,N,Yes,882
1827,Stormie,Smyth,1978-01-15,2,2,N,Yes,3937
1828,Leigha,Bacchus,1987-12-02,3,2,N,No,3210
1829,Darcy,Jaslem,1980-10-29,4,3,N,No,3108
1830,Nathan,Antognazzi,1985-04-30,3,1,N,No,1138
1831,Lisle,Yokel,1977-11-13,10,3,N,No,299
1832,Elicia,Normanvill,1964-11-05,3,3,N,Yes,2769
1833,Klemens,Eite,1967-03-15,8,1,N,Yes,3335
1834,Otes,Gottelier,1977-06-30,8,1,N,Yes,1785
1835,Rodrigo,Felce,1993-06-30,8,2,N,Yes,2015
1836,Rochella,Harce,1955-06-05,10,3,N,Yes,1503
1837,Tirrell,Cosgreave,1973-12-29,3,3,N,Yes,1597
1838,Jobina,Dudenie,1964-11-25,8,2,N,Yes,1668
1839,Faythe,Rance,1987-05-08,6,1,N,Yes,2825
1840,Sherman,Gullen,1977-11-04,1,1,N,Yes,332
1841,Nathanial,D'Ambrogi,1995-10-22,1,2,N,No,122
1842,Ephrayim,Beville,1977-02-27,8,3,N,No,2144
1843,Kennett,Attack,1984-09-08,4,3,N,Yes,3677
1844,Amaleta,Slafford,1975-10-21,4,3,N,No,3690
1845,Pascal,Veronique,1978-01-16,8,3,N,No,333
1846,Lorette,Daspar,1978-12-18,3,2,N,No,2902
1847,Bobinette,Stanaway,1978-02-04,3,3,N,No,2999
1848,Dev,Caghan,1976-11-25,3,3,N,No,843
1849,Jess,Bollans,1958-07-01,2,3,N,Yes,937
1850,Dare,Wasling,1978-05-16,3,1,N,No,2782
1851,Miles,Fallows,1974-03-18,4,3,N,No,389
1852,Darby,Shailer,1978-01-21,3,2,N,No,2770
1853,Agathe,Dimmick,1987-06-20,4,3,N,Yes,558
1854,Mandie,Jeger,1978-09-12,4,1,N,Yes,1563
1855,Foss,Yanele,1971-07-08,6,3,N,Yes,2672
1856,Toni,Harbidge,1969-07-20,2,3,N,No,3204
1857,Purcell,Chinnery,1968-09-20,3,2,N,Yes,2621
1858,Gabriella,"",1957-04-26,3,1,N,Yes,265
1859,Melamie,Hardman,1990-04-08,7,1,N,Yes,647
1860,Holly-anne,Hamman,1976-12-28,3,3,N,Yes,677
1861,Charlena,Muzzi,1967-07-18,3,3,N,Yes,666
1862,Daron,Umpleby,1980-06-29,10,1,N,Yes,797
1863,Adelbert,Doelle,1978-05-11,9,1,N,No,3073
1864,Anet,Pellitt,1960-07-03,2,3,N,No,1879
1865,Isabelita,Kitchener,1997-12-24,4,3,N,No,1813
1866,Huberto,Bazylets,1992-10-07,3,3,N,No,1369
1867,Tonya,Ritmeier,1986-04-16,4,2,N,No,3381
1868,Aloisia,Ivel,1988-06-22,2,3,N,No,2026
1869,Neda,Longfellow,1977-10-19,8,1,N,Yes,2903
1870,Alikee,Sjollema,1973-01-16,4,2,N,No,2336
1871,Shayna,McQuin,1994-01-23,8,1,N,Yes,114
1872,Leif,Feeney,1973-05-28,3,3,N,Yes,2961
1873,Raul,Cabrer,1992-07-09,3,2,N,Yes,52
1874,Nickolai,McChesney,1957-09-29,1,1,N,Yes,2010
1875,Amory,Bohler,1959-01-11,2,1,N,Yes,3302
1876,Borden,Wooles,1977-05-28,8,2,N,No,3931
1877,Radcliffe,Bartolomeoni,1966-09-09,8,1,N,Yes,3392
1878,Pen,Hedgecock,1954-11-06,10,2,N,No,2688
1879,Kermy,Heningam,1967-04-25,3,1,N,No,2358
1880,Garrett,Dommett,1972-08-11,4,1,N,No,528
1881,Gherardo,Lahy,1957-12-10,4,2,N,Yes,1673
1882,Justin,Ragless,1964-05-05,3,2,N,No,3033
1883,Jinny,Cawood,1991-08-13,10,3,N,No,1269
1884,Aurore,Buckmaster,1969-11-25,3,3,N,Yes,2991
1885,Jerome,Sheavills,1982-10-27,10,1,N,Yes,1992
1886,Eugenie,Belcham,1978-09-22,7,2,N,No,1513
1887,Kynthia,Purcer,1965-06-22,7,2,N,Yes,1225
1888,Sibyl,Scholtz,2002-01-26,10,3,N,Yes,2309
1889,Dare,"",1973-07-07,2,2,N,No,2195
1890,Carce,Gunthorp,1972-10-08,8,3,N,No,606
1891,Neville,Bloyes,1990-03-02,2,3,N,Yes,2893
1892,Allyson,Pinsent,1995-09-07,2,1,N,Yes,1260
1893,Gunar,Sleit,1968-04-22,4,3,N,No,46
1894,Patten,Laytham,1976-04-01,3,1,N,Yes,131
1895,Leese,Lohan,1975-09-02,3,3,N,No,3442
1896,Garald,Brasner,1995-04-30,4,1,N,No,1753
1897,Cosette,Callar,1997-08-20,4,3,N,Yes,1697
1898,Katalin,Mantz,1979-11-24,3,2,N,Yes,3155
1899,Lambert,Vardey,1997-09-02,2,2,N,Yes,1845
1900,Noland,Larder,1980-08-15,8,2,N,Yes,3641
1901,Vail,Southernwood,1977-08-22,1,2,N,No,585
1902,Camille,Vallintine,1964-12-01,8,3,N,Yes,3555
1903,Tucky,Pizzie,1973-11-20,4,1,N,Yes,1757
1904,Nert,Muglestone,1978-01-25,7,1,N,Yes,1602
1905,Corabelle,"",1953-09-17,3,2,N,No,1432
1906,Waylan,Katte,1988-04-24,2,3,N,No,1953
1907,Lind,Dredge,1974-11-04,10,1,N,No,1963
1908,Jaquelyn,Workman,1963-12-10,8,1,N,Yes,2143
1909,Drucill,Laurand,1984-12-11,1,2,N,Yes,15
1910,Yovonnda,Warrior,1959-07-13,5,1,N,Yes,54
1911,Hallsy,De Leek,1980-06-08,3,3,N,No,2084
1912,Hall,Grouer,1992-11-04,3,1,N,No,3534
1913,Tamiko,Fergie,1973-11-02,10,3,N,Yes,1096
1914,Clyve,Sandwick,1968-06-21,8,3,N,No,1167
1915,Dusty,Tesimon,1953-10-12,10,3,N,Yes,3196
1916,Redd,O'Crowley,1995-03-05,2,1,N,Yes,3842
1917,Raquela,Schimpke,1973-07-28,1,2,N,Yes,2453
1918,Devin,Sandeson,,7,2,N,No,2513
1919,Bartie,Hartburn,1960-12-23,1,3,N,Yes,3125
1920,Rutter,Marlen,1988-01-06,8,3,N,No,1261
1921,Cybill,Wakes,1982-12-03,4,3,N,No,2994
1922,Ailene,Tomkies,1969-11-11,4,1,N,Yes,117
1923,Immanuel,Farlamb,1970-08-23,10,3,N,No,3662
1924,Eolande,Kauscher,1965-12-01,4,3,N,Yes,2049
1925,Amaleta,Dickens,1982-01-28,4,3,N,Yes,2943
1926,Stefano,Menhenitt,1957-11-15,8,1,N,Yes,174
1927,Masha,Bibbie,1975-07-15,3,2,N,Yes,520
1928,Sully,Dorling,1977-09-24,3,1,N,Yes,2326
1929,Elka,Crossgrove,1986-10-12,10,2,N,No,2484
1930,Ambrose,Bleasby,1996-06-14,3,1,N,No,2603
1931,Boris,Syres,1973-11-06,10,2,N,No,1228
1932,Sybila,Enefer,1977-01-03,6,2,N,Yes,1973
1933,Ephraim,Fulep,1980-09-10,3,2,N,No,1066
1934,Bryant,Tordiffe,1963-01-17,4,2,N,Yes,3657
1935,Galvan,"",1974-11-13,4,3,N,No,1380
1936,Gisella,Scad,1964-07-08,3,3,N,Yes,2602
1937,Renaud,Gahagan,1974-01-08,10,3,N,No,200
1938,Austin,Toopin,,7,3,N,Yes,1325
1939,Pierce,Cheke,1992-05-03,4,3,N,Yes,1291
1940,Gabriellia,Coulter,1977-03-02,3,1,N,Yes,2440
1941,Dmitri,Eleshenar,1992-05-23,6,3,N,No,1628
1942,Abe,Townby,1987-01-08,8,1,N,No,24
1943,Armstrong,Style,1985-10-03,8,2,N,Yes,1969
1944,Gregory,Balchin,1980-07-30,1,1,N,Yes,544
1945,Griffin,Gisbourn,1978-07-10,4,1,N,Yes,3541
1946,Brannon,Gladman,1959-01-04,4,3,N,No,1311
1947,Gretta,Patrone,1963-12-11,9,2,N,Yes,824
1948,Elizabeth,Applewhaite,1964-06-08,6,3,N,No,2685
1949,Onida,Cockshot,1954-05-10,3,3,N,No,3709
1950,Berne,Fulkes,1963-10-07,3,2,N,Yes,2312
1951,Rockie,MacCosty,2000-06-07,3,3,N,Yes,2526
1952,Patrica,Donativo,1974-01-29,10,3,N,Yes,823
1953,Luisa,McGlue,1978-06-05,8,1,N,No,2631
1954,Greg,Iacovo,1967-11-29,3,2,N,No,3888
1955,Thornton,Vereker,1980-11-22,4,3,N,No,3778
1956,Omero,Murra,1994-07-08,10,2,N,Yes,79
1957,Gary,Eager,1977-09-19,5,2,N,No,1343
1958,Janina,Keme,1985-09-01,4,3,N,No,1910
1959,Arlen,Klossek,1978-09-18,10,3,N,Yes,2430
1960,Falkner,Jochens,1978-07-03,4,3,N,Yes,2265
1961,Licha,Lyes,1960-11-22,4,3,N,Yes,2858
1962,Paddie,Grunder,1977-11-01,2,3,N,Yes,3160
1963,Syman,Trimnell,1998-03-18,1,3,N,Yes,464
1964,Cara,Campbell-Dunlop,1964-06-19,8,2,N,Yes,2638
1965,Bendicty,Powrie,1973-12-14,2,3,N,Yes,2253
1966,Moshe,Nicholl,1993-10-31,8,1,N,No,489
1967,Nomi,"",1985-11-19,3,2,N,Yes,1258
1968,Frederica,Hughman,1994-06-12,6,3,N,No,2935
1969,Dimitry,Kunkler,1961-07-06,7,3,N,Yes,1320
1970,Carl,Eyre,1982-08-23,3,3,N,No,227
1971,Mariel,Dyke,1998-02-10,3,3,N,Yes,3011
1972,Obed,Pauler,1989-07-14,7,3,N,Yes,3276
1973,Fanni,Liffe,1980-01-11,8,1,N,No,3590
1974,Aharon,Moller,1958-06-15,4,3,N,Yes,3270
1975,Tommie,Midden,1965-10-19,10,2,N,No,3027
1976,Letitia,Coan,1975-08-16,3,3,N,No,2653
1977,Myrtia,Paschke,1977-10-04,3,3,N,Yes,211
1978,Marge,Skerm,1955-01-06,10,3,N,No,3850
1979,Ephrem,Cariss,1960-05-15,3,3,N,Yes,3609
1980,Kenneth,Viall,1992-06-20,10,1,N,Yes,1418
1981,Calv,Zelland,1986-01-30,4,2,N,No,3750
1982,Julee,Hallewell,1968-03-30,8,1,N,Yes,2497
1983,Kimberlee,Soonhouse,1963-03-10,6,2,N,Yes,2385
1984,Hewett,Alessandretti,1999-06-01,10,3,N,Yes,1747
1985,Chrysler,Longstaffe,1978-12-02,4,3,N,Yes,881
1986,Melania,Ruske,1981-12-30,2,3,N,No,3197
1987,Jacobo,Rosenblum,1956-06-08,10,2,N,No,3400
1988,Kelwin,Goldsmith,1957-04-15,5,3,N,No,3224
1989,Emalee,Guitel,1973-07-21,5,1,N,Yes,1905
1990,Mira,Askham,,8,1,N,No,3141
1991,Tobe,Godrich,1993-09-27,10,3,N,Yes,2872
1992,Shanta,Attrill,1995-10-21,3,3,N,Yes,1436
1993,Agustin,Isworth,1980-07-27,4,1,N,Yes,3549
1994,Gray,McLorinan,1986-04-25,3,1,N,No,1828
1995,Mabel,Sallter,1969-03-26,4,3,N,Yes,2901
1996,Filmer,Furby,1985-12-29,3,3,N,No,1387
1997,Tedmund,Simonsson,1996-09-27,4,3,N,No,2689
1998,Hamil,Britch,1975-03-26,3,1,N,No,162
1999,Raquel,Bamlett,1962-08-16,3,3,N,Yes,827
2000,Kain,Rene,,7,1,N,Yes,1309
2001,Mada,Martinho,1977-10-06,3,3,N,Yes,2183
2002,Matilde,Hamsher,1971-06-20,8,3,N,No,3488
2003,Lilli,Hargey,1962-06-21,3,1,N,Yes,2803
2004,Brandy,Showering,1963-06-12,3,2,N,Yes,3786
2005,Marina,McElwee,1978-08-20,3,1,N,No,955
2006,Hyacinthia,Tuley,1999-10-04,5,1,N,Yes,887
2007,Gail,Scarrisbrick,1970-04-13,3,3,N,Yes,889
2008,Jamill,Cudd,1993-07-27,8,3,N,Yes,1817
2009,Neilla,Castrillo,1960-03-16,10,2,N,Yes,668
2010,Duff,Guyer,1974-01-31,3,1,N,Yes,484
2011,Guthrie,MacAne,1978-01-22,3,1,N,Yes,2305
2012,Maisey,Lavell,1972-09-07,10,1,N,No,141
2013,Marge,Girault,1995-08-10,10,2,N,Yes,1254
2014,Sandye,Avraam,1990-05-25,3,3,N,Yes,3316
2015,Charyl,Sibson,1974-02-19,10,2,N,No,2437
2016,Laraine,Merioth,1998-11-19,2,2,N,Yes,992
2017,Ezri,Sadry,1995-02-11,8,2,N,Yes,281
2018,Richie,Matts,1963-01-30,8,2,N,No,3075
2019,Neda,Perkis,1953-09-13,6,1,N,No,3305
2020,Portia,Proudlock,1971-05-06,5,2,N,Yes,2013
2021,Ulrica,Abelwhite,,7,1,N,Yes,2236
2022,Mortimer,Iremonger,1982-07-03,7,2,N,No,2478
2023,Marco,Denziloe,1971-01-11,4,1,N,No,2320
2024,Elinor,Biggerstaff,2000-07-14,7,3,N,Yes,569
2025,Agosto,Thon,1982-04-15,4,3,N,Yes,2776
2026,Anabelle,Rogerson,1987-09-18,5,3,N,Yes,488
2027,Whitney,Dahle,1964-09-02,4,1,N,No,358
2028,Cathy,Parmley,1976-12-10,2,2,N,Yes,3748
2029,Charlie,Hastilow,1992-03-10,3,3,N,No,2407
2030,Xymenes,Sprull,1961-01-09,5,1,N,No,3841
2031,Philbert,Albone,1987-01-21,4,3,N,No,3339
2032,Theodore,Chicchelli,1983-09-09,5,3,N,Yes,181
2033,Mar,Philippon,1971-08-31,10,1,N,No,3965
2034,June,Haslam,1974-01-10,3,3,N,No,3299
2035,Kylie,Terese,1979-06-01,10,3,N,No,1065
2036,Alix,Gilliland,1977-04-29,4,3,N,No,2507
2037,Irwin,Ryall,1989-01-04,7,3,N,No,3668
2038,Fae,Done,1959-11-26,8,3,N,Yes,2239
2039,Laureen,Blower,1978-03-26,7,1,N,Yes,3984
2040,Gal,Scardafield,1969-09-05,2,2,N,Yes,3948
2041,Mort,Heath,1957-10-27,8,3,N,No,1154
2042,Bendix,Cooke,1968-08-14,10,3,N,No,2110
2043,Veronike,Clampett,1977-09-05,4,3,N,No,1876
2044,Leyla,Eddington,1998-08-02,10,3,N,Yes,567
2045,Hermina,Franzel,1984-07-03,8,1,N,No,2100
2046,Charis,Maas,1959-07-27,4,3,N,Yes,931
2047,Kirsten,Slegg,1975-04-13,8,2,N,Yes,2920
2048,Sorcha,Genthner,1960-04-13,8,1,N,No,773
2049,Jud,Purchon,1962-02-12,3,1,N,No,3402
2050,Opal,Costa,1954-06-26,4,3,N,Yes,2364
2051,Teresita,Drinnan,1959-06-15,3,2,N,No,2220
2052,Ganny,Sealeaf,1955-11-30,2,3,N,Yes,1187
2053,Horatius,Dufton,1978-05-28,8,2,N,Yes,2589
2054,Horace,Gilpillan,1995-08-21,3,3,N,Yes,185
2055,Harmon,Bakster,1980-09-14,2,1,N,No,1869
2056,Cristin,Smoughton,1986-03-04,5,1,N,No,3390
2057,Elianora,Sally,1959-10-04,3,2,N,Yes,2439
2058,Ronna,Wickersham,1978-02-04,1,1,N,No,3163
2059,Kylen,Gimson,1977-02-15,4,1,N,No,3785
2060,Constancia,Akram,1959-01-23,8,3,N,No,1156
2061,Loralyn,"",1983-01-24,3,1,N,No,518
2062,Guillermo,Kolakovic,1976-08-19,2,3,N,No,1756
2063,Benny,Crudge,1963-06-17,10,2,N,No,1761
2064,Reynard,Jaffrey,1969-05-19,10,3,N,Yes,3239
2065,Silvio,Henrichs,1978-03-13,2,3,N,Yes,1827
2066,Skipp,McLarens,1969-12-21,10,1,N,Yes,3414
2067,Slade,Mulvin,1979-05-05,10,3,N,No,1217
2068,Wandie,Nare,1956-08-08,4,1,N,No,363
2069,Sol,Holdron,,7,3,N,Yes,3879
2070,Tiphany,Leppington,1981-12-05,4,3,N,No,1375
2071,Ardis,Ramelet,1978-02-07,4,3,N,No,1752
2072,Margie,Tillyer,1960-04-20,8,3,N,Yes,1688
2073,Linea,"",1974-01-30,3,1,N,Yes,2601
2074,Roslyn,Rawdall,1997-06-11,8,3,N,No,2720
2075,Devondra,Jovis,1973-04-23,3,3,N,No,3964
2076,Beatriz,Tweddle,1969-06-03,3,3,N,Yes,901
2077,Tobe,Lindroos,1992-02-26,8,3,N,Yes,74
2078,Joice,Govett,1989-08-30,3,3,N,No,2167
2079,Eda,"",1956-07-29,4,1,N,No,3158
2080,Rosamond,Sainer,1959-08-07,4,1,N,No,608
2081,Gelya,Coaker,1972-06-21,8,3,N,No,3397
2082,Sybyl,Beekman,1979-12-07,10,2,N,Yes,764
2083,Karee,Ortler,1980-07-18,4,3,N,No,3195
2084,Britni,Menguy,1986-10-03,7,3,N,Yes,1373
2085,Carolynn,Samsin,1956-05-03,10,3,N,No,2843
2086,Gayle,Cockerell,1997-01-03,8,1,N,No,1236
2087,Yehudi,Sandon,1969-06-08,7,3,N,Yes,1116
2088,Ernie,Wankel,1969-10-09,8,3,N,Yes,1606
2089,Erie,Ballston,1958-01-07,8,1,N,No,1016
2090,Stanton,Schimoni,1964-12-05,8,3,N,Yes,2333
2091,Dominga,Crosfield,1980-06-22,1,3,N,No,847
2092,Stavros,Hazelby,1977-12-22,3,1,N,No,3489
2093,Salem,Doiley,1999-09-10,8,1,N,No,1868
2094,Merle,Pesticcio,1984-01-27,4,3,N,No,2388
2095,Anette,Guerreiro,1989-11-13,3,2,N,No,295
2096,Torrie,Smartman,1969-05-21,9,1,N,Yes,1683
2097,Web,Decaze,1988-04-08,9,3,N,No,2695
2098,Ame,Tossell,1969-12-13,10,1,N,No,9
2099,Mikel,McKechnie,1959-10-03,8,1,N,Yes,3909
2100,Der,Blatcher,1978-05-30,7,3,N,No,3099
2101,Maryann,"",1998-03-08,4,3,N,Yes,213
2102,Carl,Penquet,1976-01-08,4,2,N,No,2165
2103,Jayme,Hendin,1975-09-22,8,2,N,No,2733
2104,Livy,Roote,1979-01-29,8,3,N,No,321
2105,Terrance,Goligher,1971-11-11,10,1,N,Yes,1450
2106,Antons,Ley,1970-03-19,8,1,N,Yes,3408
2107,Dre,Ferrillo,1992-07-10,7,2,N,Yes,2182
2108,Michel,O'Halligan,1985-11-24,5,3,N,Yes,3723
2109,Grazia,Vinson,1965-04-13,10,1,N,Yes,486
2110,Gard,Marris,1973-07-31,3,1,N,No,1961
2111,Ellis,Vokes,1973-12-28,5,2,N,Yes,3855
2112,Aubrie,Glaum,1993-05-17,8,3,N,Yes,3039
2113,Nita,Bushell,1972-01-06,3,2,N,No,3529
2114,Erick,Caveill,1954-11-29,1,1,N,No,3026
2115,Shannon,Pflieger,1975-08-31,10,3,N,Yes,3835
2116,Wyndham,Ecob,1979-01-20,8,2,N,Yes,1227
2117,Llywellyn,Christall,1995-06-14,10,2,N,No,3103
2118,Ulrick,Calyton,1978-07-22,4,1,N,No,2592
2119,Dorise,Bellon,1985-03-01,8,3,N,No,1366
2120,Clare,Attoe,1997-01-03,3,3,N,No,2967
2121,Clarita,Jaqueminet,1989-02-15,8,3,N,Yes,2534
2122,Osborne,Nawton,1973-01-27,10,1,N,Yes,587
2123,Shirley,Negal,1993-03-19,3,2,N,No,3733
2124,Damien,Bartczak,1978-01-30,2,1,N,No,3646
2125,Laurene,Linstead,1975-01-27,8,1,N,No,1616
2126,Hugibert,Getcliff,1958-03-29,10,3,N,Yes,511
2127,Wanids,Baudet,1974-02-15,3,3,N,No,2737
2128,Gregorius,Cockram,1976-09-25,5,2,N,Yes,3226
2129,Barron,Waszkiewicz,1980-10-07,3,1,N,No,1440
2130,Evangelina,Coxhell,1990-01-01,5,1,N,Yes,300
2131,Nettle,Painter,1971-03-21,4,3,N,Yes,2034
2132,Davina,Dougary,1985-02-02,8,1,N,Yes,196
2133,Clarissa,Blaisdale,1998-01-20,8,1,N,No,1302
2134,Crosby,Ruoff,2000-02-21,3,2,N,No,3827
2135,Teador,Laurant,1980-09-18,4,3,N,Yes,553
2136,Heather,Golsworthy,1965-07-12,10,1,N,Yes,3593
2137,Renie,"",1971-06-22,3,2,N,No,2927
2138,Jonell,Gon,1978-11-28,3,1,N,No,866
2139,Carolina,Brands,1982-02-06,7,2,N,Yes,2304
2140,Hilario,Ramsdell,1976-09-30,9,1,N,No,1102
2141,Georgie,Bruggen,1964-08-21,8,1,N,Yes,1186
2142,Marti,McComish,1979-07-02,4,2,N,No,3151
2143,Napoleon,Terron,1963-12-23,4,1,N,Yes,2168
2144,Maureene,Kingstne,1978-04-11,5,3,N,Yes,3881
2145,Adrea,Quittonden,1959-11-11,6,2,N,Yes,2664
2146,Timmie,Lenden,1967-01-25,4,3,N,No,2612
2147,Franzen,Kielty,1998-11-04,4,1,N,Yes,2318
2148,Annis,Freeth,1989-03-20,3,3,N,Yes,2091
2149,Lana,Druce,1978-05-19,4,1,N,No,1368
2150,Huntlee,Pashba,1959-09-05,2,2,N,Yes,1943
2151,Herrick,Gammett,1986-10-23,6,2,N,No,765
2152,Junina,Labone,1968-11-05,3,3,N,Yes,2680
2153,Jimmy,"",1986-10-13,8,3,N,No,3764
2154,Bird,Bolf,1980-01-08,3,1,N,No,1182
2155,Fayth,Millions,1964-01-09,4,3,N,No,2972
2156,Darill,Mowday,1977-04-08,2,3,N,Yes,3614
2157,Alidia,Petyankin,1978-01-30,5,3,N,No,2966
2158,Caesar,Begbie,1960-12-18,6,3,N,No,1708
2159,Godfrey,Bottini,1963-10-05,4,1,N,Yes,3361
2160,Kettie,Cantopher,1971-06-26,10,3,N,Yes,2931
2161,Tommie,Mardle,1998-01-14,8,3,N,No,777
2162,Andrew,Blunt,1974-05-09,8,1,N,Yes,257
2163,Tim,Guilliatt,1996-12-25,4,3,N,Yes,1505
2164,Toinette,Clementson,1973-08-16,8,3,N,Yes,2636
2165,Marlie,Teesdale,,3,2,N,No,2629
2166,Mareah,Woodnutt,1984-11-09,5,3,N,No,269
2167,Laina,Semorad,1997-07-11,6,3,N,No,3232
2168,Levon,Woollard,1974-11-16,8,3,N,Yes,2254
2169,Jarrad,Atwell,1979-02-28,8,3,N,No,888
2170,Dewitt,Laight,1963-04-27,3,2,N,No,3111
2171,Laryssa,Maes,1970-02-10,10,1,N,No,1009
2172,Emmery,Angrock,1979-01-05,10,2,N,Yes,3918
2173,Gracia,McAteer,1976-09-21,7,3,N,Yes,78
2174,Rock,Vickerstaff,1962-09-21,1,1,N,No,2415
2175,Elvyn,Bullas,1985-11-01,10,3,N,No,2971
2176,Josie,Gallemore,1962-11-09,5,1,N,Yes,3803
2177,Waverly,Creebo,1977-10-08,10,3,N,No,3608
2178,Veriee,Colthard,1954-03-18,2,3,N,No,1169
2179,Benson,cornhill,1960-08-20,3,3,N,No,1613
2180,Urbanus,Trevaskus,1960-01-11,4,1,N,Yes,3385
2181,Tobe,Roxby,1974-07-17,7,3,N,Yes,347
2182,Symon,Minchin,1967-04-23,6,1,N,Yes,1033
2183,Jillie,Fyndon,1972-02-07,3,3,N,Yes,3470
2184,Lamar,Gladman,1971-12-05,10,3,N,No,1224
2185,Gayle,Gridley,1963-10-15,5,3,N,No,3002
2186,Carolina,Sexty,1963-03-18,10,1,N,No,2905
2187,Brunhilde,Kendall,1997-12-27,10,3,N,No,973
2188,Zonnya,Fayter,1972-04-03,4,3,N,No,3457
2189,Thedric,"",1998-02-25,8,1,N,No,3624
2190,Maressa,Kondrachenko,1979-04-17,7,2,N,No,1048
2191,Alley,Fitchell,1976-05-11,4,3,N,Yes,371
2192,Hubie,Leipold,1966-08-27,4,3,N,No,3939
2193,Roldan,Carrington,1955-12-16,4,3,N,Yes,88
2194,Johnette,O'Fergus,1958-09-10,3,2,N,Yes,1166
2195,Nevsa,Taill,1987-05-02,8,2,N,Yes,850
2196,Skylar,Brise,1976-06-08,2,1,N,Yes,31
2197,Filip,Willows,1993-09-16,8,3,N,No,535
2198,Marijn,Arnoll,1998-01-10,5,2,N,Yes,2883
2199,Leigha,Ranger,1983-02-09,5,1,N,Yes,2276
2200,Teodoor,Lovelace,1986-07-13,4,2,N,Yes,2050
2201,Trisha,Basset,1998-12-12,8,2,N,Yes,264
2202,Diannne,Neissen,1977-08-19,8,2,N,Yes,1342
2203,Ganny,Alessandrelli,1998-12-23,10,1,N,Yes,3962
2204,Kacie,Barthram,1967-09-07,6,1,N,No,267
2205,Birk,Elphey,,7,3,N,No,2724
2206,Osmond,McCamish,1957-05-25,8,2,N,No,3743
2207,Junia,Gall,1979-01-26,3,3,N,Yes,2363
2208,Lavena,Embling,1954-05-07,4,3,N,No,2496
2209,Rriocard,Gavan,1993-08-04,10,2,N,Yes,150
2210,Kirby,Cameron,1985-11-24,10,1,N,No,521
2211,Carmelita,Matuskiewicz,1975-08-27,3,3,N,Yes,1174
2212,Adrianne,Raoux,1974-05-13,3,2,N,Yes,3977
2213,Jesse,Leyshon,1996-05-07,4,2,N,Yes,2493
2214,Farlay,Plevey,1957-03-26,3,1,N,Yes,258
2215,Viola,Wadhams,1971-02-20,8,3,N,Yes,3015
2216,Clarinda,Woffinden,1962-01-02,5,1,N,Yes,2294
2217,Kristofor,Juris,1981-10-17,8,3,N,No,1474
2218,Madelena,Blincoe,1992-05-27,10,2,N,No,1990
2219,Ansel,Napier,1982-03-01,4,1,N,Yes,251
2220,Curr,Jancey,1959-05-13,8,3,N,Yes,3189
2221,Tye,Scottini,1995-11-07,1,2,N,No,3338
